uid,nickname,time,star,comment
1173495619,美丽的谎言牛,2021-01-04 13:49:44,5,送货速度快 包装完整 产品质量好 价格便宜
563895739,x***t,2021-01-04 12:32:11,5,整体来说还不错，设计合理，时尚大方，运行稳定顺畅。
京东自营买这些电子产品还是很靠谱的
-1887491276,jd_135540bzs,2021-01-04 12:26:31,5,外观漂亮，性价比高，运行快。
-225590105,patty0521,2021-01-03 21:27:05,5,到货很快，暂时买不到mate40，只能这个先凑活
-1013188028,s***o,2021-01-03 20:50:01,5,p系列照相没得说，运行速度快，外观美美的
-886380878,持真兼善扬美,2021-01-03 20:13:19,5,送礼的，估计还行，但是我觉得药丸挖孔还是太丑了
-1500772691,Majun啊,2021-01-03 20:08:05,5,手机很好看，就是一开始没货，等了好几天
-1988957032,Hi_小爱,2021-01-03 19:48:02,5,很好不错，是手感不错，黑色好看很好不错
1690861401,大黑暗魔导师,2021-01-03 19:08:30,5,外形外观：摸起来顺滑，曲面屏感觉不错
拍照效果：拍照清晰
运行速度：很快
1882346438,434428294,2021-01-03 19:05:20,5,送货非常快，用的也特别好，可惜，昨天晚上丢了
1911364016,1***y,2021-01-03 18:53:10,5,非常的好，一款让人满意的产品。拍照非常的惊艳。华为的系统也非常的好用，稳定，功能丰富。再接下去的使用过程中要有更多的惊喜哦。
-1499995294,jd_155689gri,2021-01-03 18:25:53,5,用苹果已经习惯的老公，瞬间被惊艳。外观大气。支持华为。点赞
-1287786214,jd_XH680,2021-01-03 18:23:35,5,不错
1352525371,y***1,2021-01-03 18:20:30,5,很好用，一直喜欢华为，支持国产
-1223125893,t***i,2021-01-03 17:56:37,5,第一次购买华为 P 系列感觉非常不错,奔着他的摄像头来的,外观颜值非常好哦,用了华为手机我都不想用苹果了,照片拍的照片也不比苹果差,真的超级好看,看得超级舒服,手感也非常好,毕竟这个颜色是爆款,有些地方还要加价卖还原手机言之很高,超级快充功能,真的是太强大了,还有30%的时候开始充50分钟就充满了,真的是太厉害了非常不错, P 系列一直都是最完美的曲面屏全名鲜艳颜色有声是黑底白字功能,保护眼睛到手完好无缺,外观设计非常强大音响也很不错,效果特别好纸牌还有美颜。美中不足周冬雨屏
2138166248,139*****200_p,2021-01-03 17:27:44,5,外形外观：很时尚。
屏幕音效：非常好。
拍照效果：超一流。
运行速度：很快，战斗机。
待机时间：这个还要提升。
其他特色：确实很好。
-2099796563,0***u,2021-01-03 16:37:40,5,总体满意
488021478,canyon__,2021-01-03 16:18:30,5,帮人买的，应该还不错。。。。。
-808095276,jd_138091ied,2021-01-03 16:02:20,5,手机超级好用，运行流畅，外形时尚
493947701,jd_筱,2021-01-03 16:02:17,5,送老公，爱不释手哈哈?不便宜
-1087891982,厦***狼,2021-01-03 15:20:17,5,是正品，和实体店一样，价格还优惠，果断转粉?非常漂亮，做工精细，颜值担当，非常方便，?喜欢的朋友可以下手！?收到立马打开看了一下，非常不错，质量超好，颜值又高?，推荐推荐?
1860281488,xw0214bir,2021-01-03 15:09:52,5,华为品质一直优秀
1673334198,心***飘,2021-01-03 14:59:14,5,一如既往的优秀
-2119353963,海***D,2021-01-03 14:56:55,5,用了这么多天 很满意，相信京东商城，我家里的所有大家电都京东上买的，大品牌值得信赖?
90587157,jdniutaowyp,2021-01-03 14:55:29,5,送礼的，好用，送人有面子
-1091506191,大公馆,2021-01-03 14:38:18,5,一直纠结是买P40还是买mate，最终强大的拍照功能宣传，让我决定买P40Pro，入手后感觉拍照功能的确比以前的好，特别是夜视功能效果。之前的屏不抗摔，不知道这款咋样。
-902939818,jd_133911pkc,2021-01-03 13:39:07,5,入手两部了
-267054755,d***9,2021-01-03 13:24:46,5,好，好用，但后续没货啦。。。
6309008,j***m,2021-01-03 13:16:23,5,等的有点久，东西非常好。
130854749,可***丽,2021-01-03 12:52:20,5,很好用
-1046807517,j***6,2021-01-03 12:49:59,5,非常好
-2117464117,j***a,2021-01-03 12:35:22,5,手机很好用，外观也深得我心
414922639,风***d,2021-01-03 12:27:02,5,之前六年用过两个苹果手机，这是这几年第一次用华为手机。老的苹果7升级系统后，非常卡，每天在办公室都是连着电源用，不然很快就没电了。目前新机用了几天，写一下感受。
首先感觉安卓机比较开放，比苹果用着方便，顺畅度比苹果新机差一点点，感觉不是手机问题，是软件优化没有苹果软件好。自我感觉。
然后就是信号比苹果好太多，续航好太多。第一次感觉不用再窗户边打电话了，早上充一次电可以用一天。昨天打游戏看视频刷网页六七个小时，还剩下百分之三十电量，很满意。
新机没有发烫现象，我的老苹果7刷网页都烫手，别说打游戏了
不过有一点不满意，曲面屏不好用，容易误操作。没法贴钢化膜。相机对我这种不爱拍照的人没什么大用，
1143446891,先看看再考虑,2021-01-03 12:19:12,5,买了一部机，准备再入手一部。活动力度比较小
-660523120,j***n,2021-01-03 11:28:49,5,赞，性价比很高的一款手机，外观也很漂亮
1816417348,0n_n0,2021-01-03 11:28:47,5,第一次购买华为的手机，使用了一段时间才来评价，感觉很不错，软件使用方便，照相清晰，各种功能都很不错。颜色多样，选择性强。
987970432,B***白,2021-01-03 10:53:13,5,第一次用菊花家的东西，说实话不知道会不会被喷&hellip;看直播的时候总断流是什么鬼&hellip;
-400867286,lingysh,2021-01-03 10:49:37,5,用了一段时间了，确实不错。
速度快，反应快，充一次电可以用一天，续航满足要求。
512G，不会为存储空间不够烦恼啦。
-727856535,Seven东东07,2021-01-03 10:48:39,5,好
-881065489,eleven11325,2021-01-03 10:13:48,5,抢到真的很高兴，颜色很漂亮，物流时间有些长，值了
-1082063466,131*****738_p,2021-01-03 09:46:02,5,手机挺好的
1112779834,p***g,2021-01-03 08:53:20,5,超出预期，质量很好，做工精细，满意质量很好，收到货第一时间打开看了，很不错，很满意
-376124033,2***y,2021-01-03 08:18:09,5,还不错收到啦，很不错，非常喜欢，值得购买，(*^__^*) 嘻嘻&hellip;&hellip;
-836817651,w***1,2021-01-03 07:29:08,5,速度快，颜值高，好?。
-690962143,m***8,2021-01-03 01:36:39,5,好
-480419501,牧洋熊,2021-01-03 00:49:13,5,手机挺好用，拍照还行?
1512363557,j***b,2021-01-03 00:15:00,5,手机很好，运行丝滑，拍照#。
-1227051950,j***y,2021-01-02 23:22:22,5,拍照效果：还行
外形外观：还不错
-302893815,jd_皮拉图斯的酒吧,2021-01-02 22:48:11,5,外形外观：美观实用
屏幕音效：好
拍照效果：好
运行速度：快
待机时间：长
其他特色：喜欢
406141740,free腾哥,2021-01-02 22:06:32,4,屏幕是个小遗憾，一开机发现屏幕边缘发绿，估计就是周冬雨的排列，测试后果真是的，搞抽奖不喜欢，颜值方面挖槽太丑了，影响使用，打开软件页面方面，有时候会卡住不动，不知道是系统的问题还是软件的问题，整体做工方面，质量没的说，可以信赖!
1591409052,伊***果,2021-01-02 21:56:40,5,这款手机总体来说是非者Nice，性价比高，还有保值值得表扬。我个人觉得 P40 Pro的摄像效果做得非常好，电池方面保养好的话应该也算是第一优势，其它品牌没有更好的。我也算是华为发烧友，一直以来用的都是华为，这次 P40  Pro的外观虽然不是特别有新意，但关键是好用，支持华为，推荐华为！另外一个就是这款手机从预订到拿货等了好久真的好久，网购那么长时间等的最长是这次了，还好客服姐姐是个好人，把问题都解决了，这里给客服点赞，京东网购还是值得首选的！！！
1019996762,晴***海,2021-01-02 21:46:41,5,华为P40 pro外观颜值高，宽屏幕无边框，大小合适适合手握，特别是拍照功能，夜景模式效果一流，简直不更再满意，电池续航能力也超赞！
779009979,我***H,2021-01-02 20:47:10,5,很好，很喜欢
拍照效果：拍照效果好
1019987473,jd_Hermione717,2021-01-02 20:45:44,5,买给老公用 据他反应 用着很好 华为品质值得信赖
-538392225,清荣,2021-01-02 20:42:07,5,外形外观：好
屏幕音效：好
拍照效果：非常棒
运行速度：快
-1255470499,j***v,2021-01-02 20:39:37,5,支持国货，拍照效果比苹果好，自带美颜功能，快充真的很快，只是没买几天，便宜了100元。
-1602322603,z***7,2021-01-02 19:05:12,5,买给亲戚的，用了有些天了，手机挺不错的，系统流畅，物流给力，完美！买给亲戚的，用了有些天了，手机挺不错的，系统流畅，物流给力 完美！
-1707842001,一叶飘零7721,2021-01-02 18:54:19,5,不错  手感很好
-2000155506,j***c,2021-01-02 18:42:53,5,白条还款时重复扣了，追了好久才知道如何处理，累！
1925394208,z***2,2021-01-02 18:27:11,5,拍照非常好，真的很厉害，其他方面也不错
-837283184,沉***v,2021-01-02 18:08:24,5,手机很好，还有延保服务
1454923741,奥利钙,2021-01-02 17:57:51,5,手机非常漂亮  拍照强大 是我喜欢的
309311578,小郭得,2021-01-02 17:08:45,5,用了好多年苹果都换华为了。国产大牌确实深得人心。正用着，没办法拍正面照片，用起来很流畅，不卡顿，而且手感摸起来很舒适，不像其他手机棱角太硬，有不舒服的感觉。
电量很抗用，我也不怎么刷视频，用个小两天不成问题。像素还不错。具体看图。图片没法直接放大，拍的小，剪裁的。歌曲音质都不错，京东小哥送货很细心。点赞
-1461311746,j***b,2020-12-17 12:04:37,3,刚用没多久屏幕就不灵光了。不适合临时拍照，容易糊。不过认真拍照效果还挺好。
-761863067,J***o,2020-12-15 19:08:29,3,拍照效果：拍照很清晰
运行速度：运行速度：屏下指纹解锁不太满意
待机时间：待机还行
-1027623307,jd_150860ffn,2020-12-15 10:47:29,2,晚上拍照真的没有苹果手机好，音效也一样，这部手机右下角屏幕的边缘有点瑕疵，关键几千块的东西，你们寄的时候就不能给我拿一个稍微大一点的纸壳，泡沫多放几张行不行？你看看你给我包的#？京东你快倒闭吧
1648846815,g***6,2020-12-13 23:05:09,2,屏幕显示细腻度好差啊，还没有18年买的荣耀8X效果好。
1054211253,jd_wangju781,2020-12-13 17:58:45,3,屏幕的效果真的与这个价格相符吗？！！！
1054211253,jd_wangju781,2020-12-13 17:35:55,3,屏幕对不起这个价格！！！
-231324575,追***情,2020-12-12 15:58:57,3,如果是我的话，我可能会选择华为了，因为它外形，充电快90刷新率，像素高，比苹果屏幕差点，看着累，如果华为屏幕不一样厂家，我觉得还不如不同屏幕分开价格卖，拍照质量也比苹果差点，系统方面得用几年发现，我就不说了，我女朋友觉得屏幕看着累，还不如她的6sp，退了已经
871233237,s尚哥,2020-12-12 11:55:28,3,拍照效果：差评！
支持国产评价3星。真的失望没用到一个月相机故障，真的烦，给老婆买的，没想到，还没自己的p30好用。
录像只能录3秒然后画面不动了，闪退。拍照也不行！
1942016818,jd_135473dtk,2020-12-11 01:07:37,3,刚买不到一周，降价300&hellip;&hellip;
649213704,木桐89,2020-12-11 00:09:16,3,坑。买完第二天。降三百。有两百是补贴券不能算保价。真坑。懒得退来退去的了。
-655359040,j***r,2020-12-03 19:44:26,2,我感觉买到了翻新机，才用了两个月，就反应迟钝。
-30109777,jd_131106lqx,2020-12-03 08:53:20,3,待机时间：待机时间不咋滴，换个一部还是一样
569144856,187*****184wei,2020-12-02 14:56:59,3,真的很无语，买的p40Pro 256的版本 竟然中奖京东方的屏幕，我拆开手机看视频就发现屏幕不对，显示没有那么细腻，甚至不如苹果6sp 那可是5年前的产品啊！这次购物很失望，不乖京东，但华为这样的高端机，6000多大价格屏幕混用，关键各家显示效果不同，让消费者很难受！
-2000155506,j***c,2020-12-02 09:25:15,3,外形外观：总体美观舒适，美中不足的是屏幕药丸孔摄像孔太大刺眼
拍照效果：景拍照 杠杠的
运行速度：可以
520624520,彭伟杨先生,2020-12-02 07:35:47,3,外形外观：外观可以拍照效果：照可以，就是~视频后视频模糊不清，辣鸡！运行速度：偶尔卡顿，没有像网上吹的那么牛！待机时间：一天一充正常，其他特色：截图的方式不够人性，必须要指关节去敲打两次截图，但是这个功能打游戏有时候手指按重了它就会截图。截图功能辣鸡
588598943,jd_159141qfnn,2020-12-01 09:36:08,2,说好的赠品根本没有收到
-627068433,jd_180489xdx,2020-12-01 08:24:53,3,啥都好，抢不到mate40，才买的这个就很不爽了
-214044572,j***N,2020-11-30 12:45:13,3,用了一段才评论。音质不好。像素也不太好。跟苹果8都比不了其它就不说了，
2011572365,j***2,2020-11-30 12:24:48,3,拍照效果：前置摄像头购买不到一月，已经出问题了，时不时的不能用，得重启好几次才能好，华为售后说不知道什么原因
待机时间：刚买回来的时候还可以，现在一个月了看了不到一个小时的小说就耗了百分之三十的电，
1535456742,m***l,2020-11-30 09:53:30,3,手机是好手机，就是营销策略太垃圾了，本来想买mate30，但是在新品发售期间，全部突然间没货了，逼着人买新款手机。
-785973767,小***e,2020-11-25 16:37:07,2,拍照效果：一般，放近了拍不能对焦
外形外观：还行
待机时间：可以
屏幕音效：可以
运行速度：可以
其他特色：送的手机膜有异味，一个礼拜不到就坏了
2145039127,s***b,2020-11-25 15:01:55,3,产品还可以，就是才买20天就降价200元，宣传的保价30天，但商家说只保价7天 ，希望商家能诚信。
86321676,jd_tnpoml,2020-11-25 14:07:53,2,拍照效果：拍照周边曝光很厉害，找客服发了一下专业术语，根本没法懂，唉！换掉IP买这个，我现在是有点内个了，痛
-571571422,院清秋,2020-11-25 11:04:34,3,用过P9，MATE10,荣耀P20PRO,,从流畅度来说，这部手机是感觉最不好的。安装的软件还不多，但仍感有点卡，不知什么原因。尤其是登录电脑~时，有时人登录几次才有反应。
-1463624156,j***4,2020-11-25 10:11:59,2,照相一般  没想像的那么神   最辣鸡就耳机了  塞耳  疼我就想不明白  都六七千的手机   耳机就不能搞个圆头那种吗  偏是又大  又扁    耳机辣鸡
-1538271564,小小向向前看,2020-11-25 08:17:35,3,待机时间：待机时间太短了，没想到一个新手机，只能用12小时，还不是持续用，没有3000元的oppo待机时间长。
拍照效果：室内拍照图片虚，比想象中的差多了。
2011572365,j***2,2020-11-24 20:45:47,3,手机不错 但是什么都不送 钢化膜都不送
1412861681,钱权情的世界,2020-11-23 21:22:31,3,拍照效果：拍照效果感觉还没有我的小米6清晰，
-2028915223,jd_182207dyh,2020-11-23 15:55:39,3,刚上手
1598356377,L***T,2020-11-22 17:47:32,3,初步拆箱，电源线肯定是水货，凹凸不平，又不直，硬邦邦的，麻花一样。
外观，左上角那个摄像头很不舒服，介意的不要买。
手机还可以，挺流畅的，耗电很快，充电速度一般。不着急用选其他型号，说明一点我是荣耀20电池鼓包才换的，鼓的后盖都翘起来了，不敢用，去年8月份买的。然后包装很水。
总之不是物超所值。
1848036068,n***6,2020-11-22 15:40:25,3,其它还好，这么大的孔太扎眼了，而且还是单扬声器。还好不是我自己用这个手机
-886564744,小心跳吧,2020-11-22 13:45:29,3,屏幕音效：还是抽到周冬雨??，唉！！
外形外观：有点窄，不过单手方便
拍照效果：像素挺高，没有想象那么好
运行速度：不玩游戏，运行流畅
-898942431,女***2,2020-11-21 23:01:25,2,手机用了十天来评价，本来都挺好的，昨天突然数据线充电有点不好，问客服只能去附近的服务中心，今天和朋友发语音消息，听着听着突然没声音，我以为音量问题，结果音量开到最大也没有声音，转换文字倒是可以，只能重启手机才好
-194654562,jd_100967677,2020-11-21 14:40:07,3,拆开一看感觉像是以前别人退回来之后又给我发货的，这段时间单位太忙了，忙着用手机(以前的手机彻底摔碎了)，顾不上弄这些杂七杂八的，手机也就没有申请换货，手机前置摄像头处的膜上有好多划痕，像是被人故意弄得，和店家反馈了一次，店家也没有要赔偿的意思，我也就算了，因为一部手机折腾来折腾去，还不如好好工作，一部手机的钱也就很快出来了，以后谨慎一些就好了
-541400411,jd_158407qgd,2020-11-21 10:33:40,2,没达到想象中的效果，特别是相机真的不知道怎么去形容，感觉就是个噱头，相机有点啦特别说长焦镜头，真的感觉就是吹出来的。买之前还看了个大网站的视频评测，没一个说真话的。
-1196236253,h***8,2020-11-20 14:58:29,2,外形外观：手机右上角电池盖有虚位（摄像头位置）以及缝隙大
1049146486,j***c,2020-11-20 14:41:20,3,待机时间：7-8个小时
外形外观：颜色是我爱的颜色
屏幕音效：一般
拍照效果：还行
运行速度：还可以
-941684699,jd_159289hyb,2020-11-20 08:34:21,3,给老婆买的 ，外观没有想象的那么惊艳
-586163539,zliuxin,2020-11-18 07:39:36,3,刚买一天降价300，没找到保价在哪里，错过了保价期。
1155048581,木逸尘,2020-11-18 01:25:03,3,拍照效果：和店里对比了一下，不知道为什么前置拍照效果没有店里面的好，很奇怪。但是手机还不错。
-1429788318,tan_0301,2020-11-18 00:38:55,3,这个是真的好，材料和做工都特别精致，做工真的非常棒，我觉着我可以推荐给我朋友买宝贝收到了，质量很不错，包装精致，材质优秀，比想象中好，送礼自用非常合适，下次继续购买
-670947161,j***i,2020-11-17 22:18:09,2,手机还可以 就是前摄像在屏幕上有一块黑不好看  中兴有一款手机 摄像头在屏幕下面从外面看不出来，向人家学习学习。
-531219274,随_风_--,2020-11-17 19:04:59,3,其实都很好，只是屏幕要抽奖
1828699228,jd_188609xjd,2020-11-17 17:44:02,3,运气不好，遇到有绿边的屏了
-754903012,DJDJDJ6,2020-11-17 14:51:20,2,拍照效果：没有想的那么好，应该说没有达到预期效果吧。
屏幕音效：屏幕三边发绿，看得好难受，特别是白底背景下。
待机时间：一般般。
-422124201,铁神天下,2020-11-17 13:26:25,3,给个中评吧，价保时间很短，双11期间都不保价，还要预订干嘛，一点优惠保障都没有，再者就是客服的水平有待提升，问什么都不知道，答非所问，如果做这行什么都不知道，我还要客服干嘛，小小问题都去找实体店
-1497420273,jd134309cfj,2020-11-16 23:53:52,2,手机很一般，显示效果一般，视频播放清晰度甚至不如我用了三年的国产旧手机（为了回避水军之嫌就不说品牌）。捆绑软件多的一批，无法卸载的还多的无法忍受。音质像千元机。保留的两颗星给外观吧。
-1657515511,jd_138060nfoc,2020-11-16 21:52:47,2,待机时间：充电充了一个小时，始终充不满，给的解决办法也没用，一直都是99
-158335830,一***地,2020-11-16 19:40:27,3,哎  国产这个价位  无语了
2103839710,j***0,2020-11-16 17:16:06,3,屏幕音效：买的又是周冬雨屏幕心态崩了，本想着抢不到M40，看着有活动再买个P40希望是砖石排列，没想到啊！又是周冬雨诶
212402120,推***球,2021-01-05 17:34:53,1,下单时选错颜色，和客服沟通能不能帮忙换个颜色，告诉我买个手机壳就行了，这么解决手机生产时为什么还要生产不同的颜色？大家都买手机壳好了！
787774295,jdtaoleiplc,2021-01-04 21:15:11,1,为啥保修时间截止是2021年9月？
2100528647,j***f,2021-01-04 11:02:44,1,说的退差价不退?服了
-1408940893,jd_137637spra,2021-01-04 10:26:31,1,刚买一个月左右后摄像进灰，本来心情不错，现在难受死了
704571944,boss7832,2021-01-03 16:47:36,1,华为P40，广告满天飞，盛名之下，其实难副！屏的效果很差，提别是刷~短视频，画面朦胧，根本不清晰，明显不如我之前两千块钱的三星手机。6488买来，退不给退，换也不给换，半个月5200元处理掉，买华为手机，保证肠子悔青！
841498245,荒紊,2021-01-01 23:08:05,1,客服跟踪信息不到位，相应东西不提不说，很不愉快的一次购物，联系其他人慎重考虑。
-2016879791,jd_186616jej,2021-01-01 12:27:52,1,垃圾手机，打游戏死慢，还掉帧，别买
-219628388,157*****090_p,2020-12-31 15:42:52,1,辣鸡，不给退货。什么7天无理由退货，都是骗人的。会找各种理由不给退货。
1787017130,jd135013hhs,2020-12-30 10:58:00,1,这款手机是垃圾中的垃圾，一万个后悔买它。
显示屏弧度四边，影响观看效果，前摄像头位置放左上角，追剧影响播放按键使用，
关键是没有永久不息屏功能。我要考试监考用手机，最长10分钟系统就自动息屏，导致我无法参加保研考试。设计太垃圾了，太差，不如几百元的手机。
131407050,jd_150251jwow,2020-12-29 09:25:58,1,双十一买的，到这个月有一个多月了我来追加一下评论，当时买这个手机是在实体店看过的，因为他们说买电子产品在京东比较有保障，结果买回来用了之后出现了很多问题。首先在那天我收到手机的时候包装的盒子就没封好，快递员跟我说没事，后来是用了之后发现电池不耐用，一天基本没怎么玩，就聊聊~一天还得充一次电，起初我以为就是这种。今天我问了我同事，一样的机型，在玩了游戏的情况下，都可以一天半一充，不玩游戏基本可以两三天一充，所以我就在想是不是本身手机质量有问题还是中途被别人换了电池。其次还有一个问题就是面部识别有时候失灵。反正这是我第一次在京东购买电子产品，产品质量真的很堪忧。大家还是去店里面买比较保险。这都是华为京东直营店都出这种问题，说实在的真的很失望，以后都不会在京东买电子产品了。
385142904,j***3,2020-12-28 21:36:17,1,不是正品，大几千的手机问题一大堆，不敢在京东购物了
-1799989069,jd_152950see,2020-12-27 10:15:57,1,5G手机应该网速很快，但是这款手机我拿到手使用网速却特慢，不知道哪里出了问题
-2004581818,厌倦余温,2020-12-26 13:05:32,1,差评卡屏闪退有划痕还不给换货处理
外形外观：有划痕
屏幕音效：卡屏闪退
-1100296784,jd_136836xfyv,2020-12-26 11:19:21,1,什么破玩意，到现在还没收到货呢，都完成配送了，给谁了这是
-940245889,晴***头,2020-12-25 20:27:47,1,用了两个星期就卡死了，和用了三年的手机一样卡，以后再也不买华为。
-51568671,如雾如幻,2020-12-25 07:30:48,1,所有的一星都是给的爱回收和#，爱回收简直太烂，#和爱回收的客服互相推诿，以后再也不会用这个回收任何设备，千万别上当！
-439931284,jd_159753jem,2020-12-24 16:35:33,1,六千多，没用一个月，就出现了噪音闪屏，好垃圾
-1830867848,你***吻,2020-12-24 14:28:34,1,待机时间：待机五个小时左右，耗电去了百分之8这样子
运行速度：开机反正四十秒左右
现在因为质量问题退货了，一直售后检测一整天都没有结果的，太失望了。不单是售后慢，显示还会扣我8块钱上门取件，最差的购物体验。
-606803536,s***8,2020-12-23 16:08:27,1,差评！手机双11买的今天正式用。同时用了当时送的移动流量卡免费的，结果刚装上卡就收到短信欠费了。我根本不需要额外付费的流量卡而且要支付6个月的月租。真坑啊！
6309008,j***m,2020-12-23 15:24:31,1,用一周手机就有点卡，摄像拍出来的效果不是很好
-812374873,囧***8,2020-12-05 22:47:31,1,机器用过的
-1647286207,凯诗劳保**,2020-12-05 19:53:47,1,商品自身有质量问题还不给退货，
客服大言不惭说买家肉眼是看不到的，只有仪器可以检测出来，京东就是这么欺骗消费者嘛
1940178829,怪盗吖,2020-12-05 17:16:35,1,在直播间抽奖抽了无线充单天下单的 结果给我说中奖时间跟下单时间不符合
-1227051950,j***y,2020-12-05 08:54:30,1,死机卡死   刚买的新手机没有怎么用过   过了15天还不给换
-211007749,无***习,2020-12-04 21:55:51,1,屏幕音效：华为P40 Pro屏幕有三家供应商，京东方、LG、三星，很不幸，买到了体验最差的京东方屏幕，周冬雨排列，因为我有强迫症，肉眼发现屏幕上半部分偏绿，下半部分正常，去华为客户服务中心咨询，工作人员明确表示手机质量没有问题，并且表示是因为我心理原因。同样的价格，买到了屏幕不太理想的产品，这种抽奖的方式，着实让人不敢苟同。用了近7年华为的产品，手机手表平板电脑都有使用，但现在，我突然觉得有点心寒。手机我申请了退货，我接受不了这款产品的屏幕。不过我仍想说，华为加油。希望以后能真正使用到一款让我觉得满意的华为手机。
-100849534,逆天de存在,2020-12-04 10:51:32,1,第一次给差评！泄露****，专门打电话问是不是买了手机，推荐保修服务。
1543058669,陈***贞,2020-12-04 08:00:04,1,非常失望的一次购买，用了一个月换膜时才发现了屏幕有四个黑点，大家切记购买新机到手要撕掉原厂屏幕膜检查屏幕，因为贴上膜又看不到黑点了，刚好时间是31天，无法换新机，让我去线下维修，刚买一个月的手机，对这次线上购买，十分失望！
-993664503,ChenYang8866,2020-12-03 22:13:37,1,失望啊?，怎么会有屏闪
240995459,ggdd丶,2020-12-03 12:58:57,1,其他特色：手机一般，刚买一个星期这样就降价，也不能保价了，#。以后不会再买了！?
-315362982,Sivan-Jay,2020-12-03 02:47:14,1,说说最近一个多月的感受吧，最近一个多月在京东购买了一个小米自拍杆，一个飞利浦移动电源，一个欧乐B牙刷，一套资生堂，一部苹果12promax，一部华为p40pro。送货方面，以前京东不是都会打电话问下快递放在哪里的？怎么现在一言不合就给我放快递超市了？别的东西我就不说了，手机你们也敢放快递超市是么？你们不怕丢是么或者你们不怕丢了再赔付是么？或者丢了你们也不会赔？买的12promax也翻车了，这次售后体验是我经历的最差的一次，线下的质检报告我都放在里面了，检测个手机需要3天么？截止我写这条评论之前还在检测中，客服问了几次也什么没有解决，说有专门的的人跟踪这个事情，结果我连个电话都没收到，检测个毛线呢？最近这一个半月的物流服务加上这次的售后体验，让我之前对京东的的好感全无！！！！还plus会员，你告诉我这个会员有什么用么？会员都这种待遇，普通用户呢？糟糕的体验，以后这种贵重3C我也只能和京东说再见了，恭喜你们失去一个优质客户，反正你们也不差这一个客户是么？
1653711771,cKjVRrFbuFxt,2020-11-26 11:32:34,1,我也是服了
-1321316746,包子姐姐12,2020-11-26 10:48:42,1,只买一次，没有下次
1517820618,jd_wh熊,2020-11-26 08:42:07,1,运行速度：慢，跟ViVO21差不多，真后悔
-880490840,小英-1986,2020-11-25 23:12:53,1,我说刚出的时候买的也是这个价格。还送了原装充电器保温杯啥的。这个什么都没送也没便宜真是的醉了好生气#?
-849725189,简***k,2020-11-25 22:26:17,1,辣鸡视频不清楚模糊还说有多好直播太垃圾根本看不清差差差都别买都是坑切记！无语?好评应该都是刷出来的辣鸡?货辣鸡如果不想上当我劝大家不要买当然你们有钱就随便随便买那么烂还那么贵太#失望了辣鸡货垃圾垃圾垃圾坑坑坑坑坑
-1053751699,vi--vi-,2020-11-25 20:38:02,1,昨天买的还是5988，今天再看价格就是秒杀5799，京东永远都是这么坑吗？欺骗消费者
